"gene","celltype","group1","group2","comparison","logFC","logCPM","F","PValue","FDR","direction"
"FAM171A1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.83769533336216,0.352322391040915,29.0281328449073,3.22245355431319e-05,0.00101382307106034,"Normal_higher"
"LINC01119","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.8021274952683,-0.529173080552379,27.7931770233217,3.23594766896089e-05,0.00101593863322377,"Normal_higher"
"BNIPL","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.06652674631681,4.46893511351928,32.0175403762308,3.26972899277728e-05,0.00102311128503328,"ER_Positive_higher"
"WNK4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.77465476924871,4.10541541141322,31.6634142837041,3.27513384050447e-05,0.00102311128503328,"ER_Positive_higher"
"CDC25B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.60318771420724,3.64881344099961,30.95957377496,3.2792465389552e-05,0.00102311128503328,"Normal_higher"
"CCDC82","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.56627025762509,3.06932110678259,28.8232999113882,3.28775150924485e-05,0.00102363665766053,"Normal_higher"
"RP11-98G7.1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.58409532669552,0.800855032307269,28.5338640842773,3.30665988353218e-05,0.00102739223337821,"ER_Positive_higher"
"MYRIP","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.98219870934735,0.259077068518988,27.0136964773386,3.34824555395317e-05,0.0010372632367499,"ER_Positive_higher"
"IL7R","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.55862809074569,1.84671770627836,28.5031867588417,3.35225341389819e-05,0.0010372632367499,"ER_Positive_higher"
"NOB1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.56455716836512,5.3528425088633,31.6725044339117,3.4158022808938e-05,0.00105475195122167,"Normal_higher"
"FAM110B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.50349196105523,3.86873433038721,31.705000550153,3.42894752953858e-05,0.00105663687013933,"ER_Positive_higher"
"FOSB","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.46364073762558,8.73020643348083,31.6608114920968,3.4482622640832e-05,0.00105940404903166,"ER_Positive_higher"
"GARNL3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.47628619074618,0.868623876888664,29.0425972374008,3.45572204652932e-05,0.00105940404903166,"ER_Positive_higher"
"LINC01117","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",8.5039560127211,2.47935746687506,29.479571193949,3.4627418937473e-05,0.00105940404903166,"ER_Positive_higher"
"BCL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.12186918777695,4.43186667721647,31.6664367583778,3.47188222518952e-05,0.00105940404903166,"ER_Positive_higher"
"ZNF337-AS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.22380799556985,1.68630364781049,30.429376986634,3.47860621863578e-05,0.00105940404903166,"ER_Positive_higher"
"PTPRE","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.06966477936903,4.11190160012448,31.2943689825491,3.48028384202444e-05,0.00105940404903166,"Normal_higher"
"NECAB3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.19407745273369,5.27369660781407,31.6222204151673,3.49274415562652e-05,0.00106104476808679,"ER_Positive_higher"
"CASKIN1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.45210035193952,-0.399147522526691,25.8432734312329,3.52764080390962e-05,0.00106765354757569,"ER_Positive_higher"
"ROPN1B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.35873940664553,2.49880957325007,28.3907811131867,3.52872765774332e-05,0.00106765354757569,"Normal_higher"
"MRPL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.98006116577599,5.513399882823,31.4971222662571,3.55656881511316e-05,0.00107391203638638,"Normal_higher"
"ADPRHL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.92089477043769,5.00802347461879,31.4023320194439,3.58959008597911e-05,0.00107630195497452,"Normal_higher"
"ZMAT1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.49142548253728,3.76042300153174,31.4248363008779,3.60080750856665e-05,0.00107630195497452,"ER_Positive_higher"
"AP1S3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.8429241454042,3.23181393947527,29.6638920066622,3.60470238723019e-05,0.00107630195497452,"Normal_higher"
"TTLL4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.2546527956526,4.6601591482716,30.0327167066496,3.60482932048655e-05,0.00107630195497452,"Normal_higher"
"MBOAT1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.19990925549657,3.20417397159291,31.2228337267558,3.6085688603995e-05,0.00107630195497452,"ER_Positive_higher"
"RASGRP3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.55636326938816,0.688263191293779,28.4401373886243,3.61108781061497e-05,0.00107630195497452,"Normal_higher"
"NMT1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.38191135931068,5.27161213259286,31.3577056337496,3.61468771444765e-05,0.00107630195497452,"Normal_higher"
"NR4A3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.25413374938969,3.3155431080886,29.8877243552786,3.62675141904632e-05,0.00107655744912663,"ER_Positive_higher"
"GIPC1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.38625158718911,6.15865446374776,31.3949014075289,3.62989317823733e-05,0.00107655744912663,"Normal_higher"
"LINC00174","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.81053486511433,0.932730024717453,28.8072550119577,3.64837570834365e-05,0.001077985582977,"ER_Positive_higher"
"IFT140","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.92690718612133,3.26481760368077,31.2669587219764,3.64907493937707e-05,0.001077985582977,"ER_Positive_higher"
"XDH","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.02779540377901,2.02205087675013,27.6628623457491,3.66162455739167e-05,0.00107956777471074,"Normal_higher"
"GPR132","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.53873473816996,-0.0671068745216287,26.122632770196,3.72849446750909e-05,0.00109712777399821,"ER_Positive_higher"
"EPN3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.41256583213541,3.76734121379817,31.1141816959746,3.79709772386688e-05,0.00111512809279981,"ER_Positive_higher"
"NIP7","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.25224178087218,4.75090973679923,30.9857132054361,3.8060573550647e-05,0.00111557622514562,"Normal_higher"
"NCMAP","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.24502680319645,0.86681050653102,28.2400772769906,3.82263069920293e-05,0.0011182498811489,"Normal_higher"
"AC005355.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.13319737106925,1.14114061826706,26.6542270721585,3.8901411444137e-05,0.0011292177751097,"ER_Positive_higher"
"HCLS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.56070948576526,-0.150866827212005,25.6832593334484,3.89298480373354e-05,0.0011292177751097,"ER_Positive_higher"
"TOB1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.75750589333435,8.23136580979486,30.9680994806308,3.8983875008177e-05,0.0011292177751097,"ER_Positive_higher"
"FAM132A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.49013712979163,0.429981689137691,28.1388446829402,3.90072320037821e-05,0.0011292177751097,"Normal_higher"
"IZUMO4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.87147428746056,2.60910382232289,30.5160517601372,3.9040765534067e-05,0.0011292177751097,"ER_Positive_higher"
"PITRM1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.70893285144923,3.77712109632584,30.5948324481705,3.90527104205992e-05,0.0011292177751097,"Normal_higher"
"CTB-102L5.4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.27417171229022,0.468110669775825,27.919043059178,3.93144834789518e-05,0.00113460087224736,"Normal_higher"
"TRIM16","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.52470183107401,4.60653430814342,30.6644601847654,3.9506344534416e-05,0.00113794954400764,"Normal_higher"
"BLNK","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.50351538383219,3.13355263644847,30.7624722240501,3.96499944964141e-05,0.00113989936284997,"ER_Positive_higher"
"SMTN","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.39034058228892,4.16513824084435,30.4440661782464,3.99108843631249e-05,0.00114349894516234,"Normal_higher"
"SAA1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-8.68874984957299,10.7516159663876,30.7378335028231,4.00029088235249e-05,0.00114349894516234,"Normal_higher"
"SMAGP","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.32362385668523,4.6183907614032,30.6538969190619,4.00037946431817e-05,0.00114349894516234,"Normal_higher"
"BCL9","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.58540049852232,3.0862867640009,30.6902435975828,4.00888660423647e-05,0.00114375211539499,"ER_Positive_higher"
"CNTD1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.30607244238628,2.11083314001,29.9796091750982,4.07347329727873e-05,0.00115997369586835,"ER_Positive_higher"
"GREB1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.36092475881262,3.98338942196018,30.6653076656741,4.11677639695275e-05,0.0011700845338839,"ER_Positive_higher"
"MGAT4B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.48318529231213,3.60662821720076,30.2446719042191,4.14385724999392e-05,0.00117512592958457,"Normal_higher"
"PRR29","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.03030331942174,0.692116403917101,25.786500311091,4.15017486959301e-05,0.00117512592958457,"ER_Positive_higher"
"RP11-353N14.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.92184104954383,0.313891637184635,25.3224317647285,4.19240949026923e-05,0.00118484913786196,"ER_Positive_higher"
"PODNL1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.32497219470477,-0.0655276044916601,27.725964257762,4.20656415789975e-05,0.0011850940244719,"Normal_higher"
"GFRA1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",7.53909323506984,6.08705281755519,30.3499236940352,4.20906986768522e-05,0.0011850940244719,"ER_Positive_higher"
"RP11-4L24.3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.20382449024289,0.173386409970103,26.2396232108654,4.22478080432407e-05,0.00118538301262693,"ER_Positive_higher"
"SLC27A3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.6997243636705,3.1340563029008,30.4110072066416,4.22794033312576e-05,0.00118538301262693,"ER_Positive_higher"
"SAMD4A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.61106150344343,2.66905845411487,27.0171022377682,4.24120498202344e-05,0.00118538301262693,"Normal_higher"
"NKX1-2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-6.70652045561171,-0.538777236690407,40.9062104872749,4.24169172906418e-05,0.00118538301262693,"Normal_higher"
"FAM3C","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.56695288662421,6.65463874668275,30.5035606197419,4.25385304094389e-05,0.0011865719811421,"Normal_higher"
"RP11-91I20.4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.05351563047312,-0.760716101784933,25.6818595277801,4.30373954475593e-05,0.0011982600992236,"ER_Positive_higher"
"CREB5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.05613342279102,1.50390830291831,27.3486646793122,4.31759594896933e-05,0.00119989189641079,"Normal_higher"
"GYPC","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.44856734698265,2.85581602923045,27.2628990173994,4.36687569930249e-05,0.00121134387466603,"Normal_higher"
"PIGQ","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.06826305895337,4.74083474503563,30.3180120795272,4.40337361165614e-05,0.00121921453487313,"ER_Positive_higher"
"NDRG4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.89017641258861,0.442099252275701,27.3963905474354,4.53494297094954e-05,0.00125158137838254,"Normal_higher"
"LA16c-313D11.9","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.08627019895372,-0.403088086367398,24.5348466229682,4.53695122169722e-05,0.00125158137838254,"ER_Positive_higher"
"MAP2K1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.01819479351268,4.72513814289373,30.0295538058237,4.54583896204136e-05,0.001251732207401,"Normal_higher"
"HIST1H2BG","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.26296846082939,4.50056219576743,29.4346396947821,4.63227447033547e-05,0.00127218344344785,"Normal_higher"
"SGMS1-AS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.24427335740608,1.10745132922563,28.0682658157089,4.6370649934429e-05,0.00127218344344785,"ER_Positive_higher"
"RP11-379F4.4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.40153107329611,0.771652301233348,27.0322877031479,4.72814848312014e-05,0.00129480518770409,"Normal_higher"
"SNRPA1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.84960316366342,6.33776366426882,29.8113643292966,4.82111161071853e-05,0.00131785832317036,"Normal_higher"
"CNTNAP3B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.25629399960257,0.358337001008238,26.8293677341362,4.83148209425905e-05,0.00131829185070083,"Normal_higher"
"MAPT-AS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",9.06927699896341,3.7808785413591,26.9905887471412,4.86172880712758e-05,0.00132184915385949,"ER_Positive_higher"
"GPAT3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.80477900142167,4.06004876619205,26.1811587573472,4.8621358894545e-05,0.00132184915385949,"Normal_higher"
"FBXO2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.95080027574127,6.6444218217088,29.7130375704017,4.87235181347375e-05,0.0013222311693454,"Normal_higher"
"TPI1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.01910886041647,9.41537915239066,29.661184016308,4.93467378583597e-05,0.00133389482319247,"Normal_higher"
"ZC3H12C","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.74661133208099,0.92376894661044,26.8487774355733,4.9382165515359e-05,0.00133389482319247,"Normal_higher"
"OSMR","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.47901512389971,5.13285948644252,29.3571729335997,4.94199721260087e-05,0.00133389482319247,"Normal_higher"
"KRT14","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.40328691909701,5.9417201906006,28.641018005712,4.98279621932737e-05,0.00134249233148018,"Normal_higher"
"BZRAP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.77939709945491,2.70236770274059,28.8787854903196,5.00612853698116e-05,0.0013425479110254,"ER_Positive_higher"
"GALNT16","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.36675624645659,-0.176392088213417,24.2271370861977,5.00947931607921e-05,0.0013425479110254,"ER_Positive_higher"
"SLC25A37","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.99744500365831,6.64292053782111,29.5899578175207,5.02068604913351e-05,0.0013425479110254,"Normal_higher"
"SAT1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.37685611184986,11.5114608087412,29.5645979704348,5.02084666297418e-05,0.0013425479110254,"Normal_higher"
"XXbac-BPG252P9.9","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.14594396559368,0.64292548086735,26.7408968118895,5.03315521123011e-05,0.0013425479110254,"Normal_higher"
"DTD1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.6670598632688,4.95164900511847,29.5331766289464,5.03667937567336e-05,0.0013425479110254,"Normal_higher"
"CXCL16","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.59236095571351,6.32679785071695,29.5307051361521,5.07539700092354e-05,0.00135046955306489,"Normal_higher"
"TFF1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.31013845182241,9.0642150349449,29.4526222802665,5.13051639022296e-05,0.00135991769416853,"ER_Positive_higher"
"SNCA","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.31720494760105,0.124240293463824,26.1356818889632,5.13148822500249e-05,0.00135991769416853,"Normal_higher"
"CD58","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.32629133099694,4.11986681307111,29.0624684133663,5.13809110810659e-05,0.00135991769416853,"Normal_higher"
"CLLU1OS","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-11.2932328104411,2.32614782383893,57.3578810736618,5.16543867262967e-05,0.00136474891127031,"Normal_higher"
"SRPK1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.68001165150562,5.66910947642981,29.3701368424434,5.22658432655509e-05,0.00137847717027438,"Normal_higher"
"CSNK2A2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.94765050999089,2.74481584938023,27.9206247858665,5.28909111204696e-05,0.00139120389251743,"Normal_higher"
"UCHL3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.26242945680206,6.26354531329806,29.2944506974986,5.30169781714404e-05,0.00139120389251743,"Normal_higher"
