"gene","celltype","group1","group2","comparison","logFC","logCPM","F","PValue","FDR","direction"
"C2orf82","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.90597998965631,3.78819793081928,48.8867936442702,1.34480856330719e-06,0.000140149597982993,"Normal_higher"
"TTC9","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.14350283462557,4.66278717371353,53.2710526740147,1.35662019139212e-06,0.000140405511808425,"Normal_higher"
"LOXL4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.47484588513205,0.199298346609067,44.4001770195199,1.37272256439119e-06,0.000141098955642593,"Normal_higher"
"TCTN1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.78427993413128,5.12954921523423,54.1083870382452,1.40635605069644e-06,0.000143572688794568,"ER_Positive_higher"
"LINC00592","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.42843149671285,-0.394461037819549,46.599757524018,1.43311109730796e-06,0.000145315528630409,"Normal_higher"
"MANF","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.56633708274611,7.21795584000425,53.5354058386741,1.49988363497685e-06,0.000150355911436716,"Normal_higher"
"C21orf33","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.23603661952865,2.70119460534562,52.2069748746497,1.51551027175717e-06,0.000150355911436716,"ER_Positive_higher"
"MARCO","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-6.33704141671893,2.85721121123422,46.5964689390485,1.52101384114502e-06,0.000150355911436716,"Normal_higher"
"KCTD14","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.54025099795194,2.64063486338718,44.5868707393763,1.52289588447929e-06,0.000150355911436716,"Normal_higher"
"ATG16L2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.20055519672042,3.55616792360383,53.139241857857,1.55645768287566e-06,0.000152665100960229,"ER_Positive_higher"
"PRRT2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.30318588057228,1.86937925132813,49.3650621523083,1.5774226536492e-06,0.000153716764696841,"ER_Positive_higher"
"NPNT","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.72104819328955,4.3586469523441,52.464581098912,1.70686381319168e-06,0.000164479998043888,"ER_Positive_higher"
"CD59","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.76251301969964,9.46553590741275,52.3633297622359,1.71765604518585e-06,0.000164479998043888,"Normal_higher"
"APBB2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.92963976663995,4.10701415089287,52.3357195232107,1.73842611202795e-06,0.000164479998043888,"ER_Positive_higher"
"TMEM156","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.38283183796728,1.36206555536236,45.5863012533487,1.73881450126341e-06,0.000164479998043888,"Normal_higher"
"YBX1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.88904302868676,9.05749649573668,52.2502607648698,1.74267473105738e-06,0.000164479998043888,"Normal_higher"
"USP53","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.96763978084383,5.66690827792206,51.8979538198527,1.79682176461394e-06,0.000168121518439699,"Normal_higher"
"C1QL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-6.72321340312511,0.458742405711755,47.3564872976022,1.80366258871137e-06,0.000168121518439699,"Normal_higher"
"MPP6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.02718311137186,1.59140088403913,44.5954682026608,1.81906244276273e-06,0.000168510309126792,"Normal_higher"
"NXN","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.48744361691556,0.711416545051612,45.0333940425506,1.85195495614695e-06,0.000170504834520843,"Normal_higher"
"PTCHD1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.5168645543898,0.421877594995648,44.1665835293367,1.88158011131253e-06,0.000172063526409692,"Normal_higher"
"RET","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.96133330077935,2.6333441542697,46.6027912005325,1.89181594306651e-06,0.000172063526409692,"ER_Positive_higher"
"COTL1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.4881246753824,5.45011078347868,50.9146844223418,1.94458501776859e-06,0.000175797514226827,"Normal_higher"
"MFGE8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.06824807435924,5.29167859411321,47.7939219310029,1.9949789276071e-06,0.000179273345907783,"Normal_higher"
"AKT3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.23196598363914,2.09866890447033,43.1605124965179,2.06704705330971e-06,0.000183734773268723,"Normal_higher"
"RRAGD","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.1297361937805,2.8943358948789,42.6389579013179,2.06911285949319e-06,0.000183734773268723,"Normal_higher"
"APCDD1L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.66581453911823,0.259919760628303,42.0036403406106,2.11201301445418e-06,0.000186221203922281,"Normal_higher"
"FAM46C","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.44600379397533,3.47943623037629,50.5654376394873,2.12193149001866e-06,0.000186221203922281,"ER_Positive_higher"
"FAM234B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.1220631864697,3.58440334233031,50.3351199705306,2.19686461313672e-06,0.000190641222629815,"ER_Positive_higher"
"GLIPR2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.868878918225,2.77140701275043,42.5887817084207,2.20505135098324e-06,0.000190641222629815,"Normal_higher"
"LRRC56","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.0009772055198,2.4071481221101,48.8561029808017,2.21040665939814e-06,0.000190641222629815,"ER_Positive_higher"
"MYB","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.70327738323377,4.6577377320226,50.3434143022024,2.22605606078133e-06,0.00019089384745226,"ER_Positive_higher"
"RECK","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.62351126068553,0.459074985680754,42.7110171944792,2.24687934754126e-06,0.00019158476345768,"Normal_higher"
"FMNL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.58810787504916,1.56183669745113,42.6381869164991,2.26782543076719e-06,0.000191887098013408,"Normal_higher"
"HES7","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.58012038952629,1.06158356625788,43.3260530829412,2.28970943876312e-06,0.000191887098013408,"Normal_higher"
"LINC01186","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.93284851262593,-0.245231067335253,41.387065197584,2.29452207921968e-06,0.000191887098013408,"Normal_higher"
"HPN","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.64671468928993,5.31676255388899,50.0374125918063,2.30157110964307e-06,0.000191887098013408,"ER_Positive_higher"
"SERPINB4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-16.9247100389268,7.8359416831369,128.868349890827,2.31935473550253e-06,0.000192221535637018,"Normal_higher"
"PRTFDC1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.96455879757436,0.0303861550322858,41.0228279067979,2.33120007236204e-06,0.000192221535637018,"Normal_higher"
"SPRY2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.88039784826402,1.52657197354556,43.7465442927108,2.35570544341363e-06,0.000193180719067259,"Normal_higher"
"CXCL1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-9.47265570606214,9.74263683458145,46.7125166678979,2.4682313908798e-06,0.000201308415668115,"Normal_higher"
"SERPINB3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-14.9792591590343,5.90075467986,126.471428770861,2.49748657477199e-06,0.000201869883044788,"Normal_higher"
"BICD1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.54323412427751,2.65164308473109,44.3691685247549,2.51238069394802e-06,0.000201869883044788,"Normal_higher"
"AC007255.8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.84964835165975,2.23718665111656,41.2825573046129,2.5389839313049e-06,0.000201869883044788,"ER_Positive_higher"
"CCDC173","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.68744719549494,1.2621733338034,44.4659786679342,2.55322011876175e-06,0.000201869883044788,"ER_Positive_higher"
"RP11-597D13.9","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.75369981777208,3.55898400035759,49.0892852053766,2.56040096879611e-06,0.000201869883044788,"ER_Positive_higher"
"ELK3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.07867654979178,3.80676900032381,46.5939415115415,2.56897247547868e-06,0.000201869883044788,"Normal_higher"
"DEF8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.58139880608118,4.62366303270379,48.6136804304194,2.56927751459682e-06,0.000201869883044788,"Normal_higher"
"EIF4E2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.80195234182829,6.21247702510344,48.9600952623715,2.63958463305103e-06,0.000206313784313525,"Normal_higher"
"LRRC26","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.4270829691725,6.46420161489566,48.765122319929,2.70736632845848e-06,0.00021051526679366,"ER_Positive_higher"
"SIDT1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.43705889076209,3.23678963999375,47.9382048564311,2.82404282697199e-06,0.000218455725280251,"ER_Positive_higher"
"SLC43A3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.84894422148842,4.75632904298275,44.1447239011215,2.89454768889919e-06,0.000221947769072177,"Normal_higher"
"TUBA4A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.07381527534905,5.97411504303323,48.135938685645,2.90536430467994e-06,0.000221947769072177,"Normal_higher"
"GPN2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.19496407323185,4.18979360292699,47.4842941899996,2.92119167354684e-06,0.000221947769072177,"Normal_higher"
"SPEF2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.28674330321127,3.44203428504817,48.0257907487593,2.9283439912235e-06,0.000221947769072177,"ER_Positive_higher"
"DSG3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-6.20090513134497,1.7252574647784,40.7983459247562,2.99120110194333e-06,0.000225572637873686,"Normal_higher"
"PRKCDBP","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.26880894466092,4.93478671906524,43.1084257643935,3.01585213234931e-06,0.000225591463198564,"Normal_higher"
"GLRX3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.48119530160685,6.3693977767141,47.9114206102023,3.02151556626317e-06,0.000225591463198564,"Normal_higher"
"RNF145","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.53388045099138,4.90215746294955,44.7150785845549,3.19209589113442e-06,0.00023661831629775,"Normal_higher"
"MET","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.84852278469989,3.60475259388374,40.1173881804099,3.20074086815775e-06,0.00023661831629775,"Normal_higher"
"EGR3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.81435620223094,5.22036701988544,47.3428066363414,3.2335673473225e-06,0.000237873260692494,"ER_Positive_higher"
"TTC36","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.19913088667221,5.13216499638105,47.3549496434923,3.25855915363401e-06,0.000238542425456515,"ER_Positive_higher"
"CYP1A1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-12.1107801915035,4.33473430225425,70.9171870397078,3.3138184455418e-06,0.000241410065107989,"Normal_higher"
"SERPINB8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.63666702411652,3.16503163223294,41.3029046170913,3.34565706293683e-06,0.000242552055765667,"Normal_higher"
"COL8A2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.30592828843267,-0.399862298935344,38.8810455756925,3.41293163509157e-06,0.000246239735806823,"Normal_higher"
"CHI3L2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.94207138510084,5.65404019990384,45.0717317703782,3.45583392082122e-06,0.000247190866837495,"Normal_higher"
"PLIN2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.59088468036974,5.55485942506314,46.4694982446038,3.45905790870087e-06,0.000247190866837495,"Normal_higher"
"C3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.54234605823781,4.19824134812532,41.7488972053715,3.58855089704923e-06,0.000255229304796293,"Normal_higher"
"CNTNAP2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",9.04119710144876,3.84182519170143,40.552613840482,3.62925802470196e-06,0.000255778243357072,"ER_Positive_higher"
"RP11-38L15.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.16908678095383,-0.264512482139738,38.9737358228241,3.63746155007094e-06,0.000255778243357072,"Normal_higher"
"SERPINE2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-6.55898810722369,4.10599995273026,39.9495861421252,3.64740081817908e-06,0.000255778243357072,"Normal_higher"
"WI2-85898F10.1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.55873913315338,1.76841679300909,38.8035474053127,3.66856039042354e-06,0.000256065515251563,"ER_Positive_higher"
"CTTNBP2NL","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.95183915450615,3.38238201283871,44.8231971242633,3.72153899255162e-06,0.000258560813246399,"Normal_higher"
"REEP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.64545691303271,3.3344268415285,44.6721104498484,3.78634595467566e-06,0.000261661980278028,"ER_Positive_higher"
"SFN","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.83505246298009,7.88647946915188,46.1461105720604,3.80104695812688e-06,0.000261661980278028,"Normal_higher"
"AC144450.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.10621429158176,2.48858794908103,43.5557322493922,3.83073400700523e-06,0.000262501485128436,"ER_Positive_higher"
"KIAA0226L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.99066377438632,0.118323004327427,39.9105538882579,3.87012055562032e-06,0.000263994996264519,"Normal_higher"
"LFNG","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.90817729376514,2.92391401697798,42.8946206633604,3.88988675440186e-06,0.000264142672051171,"ER_Positive_higher"
"COL6A1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.94057165793019,3.28653702794367,39.9714728530654,3.92045979515575e-06,0.000265019550206767,"Normal_higher"
"FAM198B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.35325937810413,4.96008921190576,45.7991641537116,3.98906340512427e-06,0.000268447867805829,"ER_Positive_higher"
"STAC","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.82480528715247,-0.208234477217885,41.6666491553956,4.01642609273891e-06,0.000269063400297652,"Normal_higher"
"ALDH1L2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.44743399188165,-0.621856964560636,38.173763304985,4.03406843919315e-06,0.000269063400297652,"Normal_higher"
"HACD1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.56685531174812,2.36227576042598,38.5828660559598,4.07939490268451e-06,0.000270882651790206,"Normal_higher"
"CIB3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.83337709406545,0.54118400043123,39.1404097626317,4.18950232197585e-06,0.000276968552184544,"ER_Positive_higher"
"KCCAT211","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.4666952131258,3.54444932082368,38.3865375122182,4.28457518624037e-06,0.000281689851018925,"Normal_higher"
"KIAA1324","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.31537250881726,6.03999450827798,45.2385944757631,4.29845911130365e-06,0.000281689851018925,"ER_Positive_higher"
"VGLL1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.3375969353678,1.87864909204667,39.5786408030357,4.61517360033275e-06,0.000301130044435624,"Normal_higher"
"FEZ1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.87504067510036,0.436243410958303,37.9035942855543,4.69647857629527e-06,0.00030510845885049,"Normal_higher"
"CENPW","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.71227367315935,4.38954435935383,42.3994660899631,4.8430039751642e-06,0.000312175676222262,"Normal_higher"
"MAP1B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.83947631057521,4.13290701469535,38.9385207933069,4.84686696606831e-06,0.000312175676222262,"Normal_higher"
"GPR160","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.23139446972631,6.10254085933865,44.0846079420006,5.03180457723573e-06,0.000322702099532378,"ER_Positive_higher"
"CCNA1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-7.19034274301762,0.486377124632771,45.7162998315458,5.08590954045734e-06,0.00032478401903678,"Normal_higher"
"RP11-481J2.3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.19696601223428,1.26738737825789,37.8067225761457,5.11996469095471e-06,0.000325573347954056,"Normal_higher"
"ABL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.69880614224639,4.82132363203751,43.5399482144713,5.15692093511854e-06,0.000326539715077316,"Normal_higher"
"SLCO4A1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.07065288569709,1.73345698810685,38.8852638308409,5.18351898251769e-06,0.000326844829288416,"Normal_higher"
"EMP3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.93817910412119,5.45448324459856,43.6593099451125,5.22587830647425e-06,0.00032736540575814,"Normal_higher"
"SERPINA11","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",7.30757986412356,1.83525910695776,38.0863230033254,5.23540330392174e-06,0.00032736540575814,"ER_Positive_higher"
"SLC7A8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.73176939951362,4.65221760738942,43.6748450946072,5.35424207954419e-06,0.000333407099119169,"ER_Positive_higher"
