pert_id,pert_iname,cell_lines_tested.x,median_cellline_score,mean_cellline_score,best_cellline_score,worst_cellline_score,compound_rank,cell_lines_tested.y,positive_cell_lines,negative_cell_lines,consistent_reversal,robust_rank
BRD-K69328504,L-690488,1,0.4237788672462198,0.4237788672462198,0.4237788672462198,0.4237788672462198,185,1,1,0,TRUE,184
BRD-K73008154,BRD-K73008154,1,0.42356732543942666,0.42356732543942666,0.42356732543942666,0.42356732543942666,186,1,1,0,TRUE,185
BRD-K64245000,GW-4064,1,0.4231107045600365,0.4231107045600365,0.4231107045600365,0.4231107045600365,187,1,1,0,TRUE,186
BRD-K78062244,BRD-K78062244,1,0.4219479497319,0.4219479497319,0.4219479497319,0.4219479497319,188,1,1,0,TRUE,187
BRD-K05778745,BRD-K05778745,1,0.4207314526224584,0.4207314526224584,0.4207314526224584,0.4207314526224584,189,1,1,0,TRUE,188
BRD-K88707333,BRD-K88707333,1,0.41999390207256926,0.41999390207256926,0.41999390207256926,0.41999390207256926,190,1,1,0,TRUE,189
BRD-A15297126,fluocinolone-acetonide,1,0.419987659330829,0.419987659330829,0.419987659330829,0.419987659330829,191,1,1,0,TRUE,190
BRD-K02526760,QS-11,1,0.4197532376094015,0.4197532376094015,0.4197532376094015,0.4197532376094015,192,1,1,0,TRUE,191
BRD-M30251550,penbutolol,1,0.41973049935909656,0.41973049935909656,0.41973049935909656,0.41973049935909656,193,1,1,0,TRUE,192
BRD-K94018295,EMF-sumo1-3,1,0.419134801376005,0.419134801376005,0.419134801376005,0.419134801376005,194,1,1,0,TRUE,193
BRD-K92470030,BRD-K92470030,1,0.41843745988457365,0.41843745988457365,0.41843745988457365,0.41843745988457365,195,1,1,0,TRUE,194
BRD-K09549677,mibefradil,1,0.41827694579068236,0.41827694579068236,0.41827694579068236,0.41827694579068236,196,1,1,0,TRUE,195
BRD-A09719808,BRD-A09719808,1,0.41798469926314064,0.41798469926314064,0.41798469926314064,0.41798469926314064,197,1,1,0,TRUE,196
BRD-A63998256,helveticoside,1,0.41675062757601233,0.41675062757601233,0.41675062757601233,0.41675062757601233,198,1,1,0,TRUE,197
BRD-K61033289,15-delta-prostaglandin-j2,1,0.41652715477334434,0.41652715477334434,0.41652715477334434,0.41652715477334434,199,1,1,0,TRUE,198
BRD-K28282859,BRD-K28282859,1,0.4158258614734833,0.4158258614734833,0.4158258614734833,0.4158258614734833,200,1,1,0,TRUE,199
BRD-K07516181,BRD-K07516181,1,0.4147373642712936,0.4147373642712936,0.4147373642712936,0.4147373642712936,201,1,1,0,TRUE,200
BRD-A93942655,BRD-A93942655,1,0.4137976269785286,0.4137976269785286,0.4137976269785286,0.4137976269785286,202,1,1,0,TRUE,201
BRD-K37727696,BRD-K37727696,1,0.41310169887361836,0.41310169887361836,0.41310169887361836,0.41310169887361836,203,1,1,0,TRUE,202
BRD-K89085489,fenretinide,1,0.41281008690845605,0.41281008690845605,0.41281008690845605,0.41281008690845605,204,1,1,0,TRUE,203
BRD-M45580279,mebhydrolin,1,0.4124425977309836,0.4124425977309836,0.4124425977309836,0.4124425977309836,205,1,1,0,TRUE,204
BRD-K71195237,BRD-K71195237,1,0.41198628875607424,0.41198628875607424,0.41198628875607424,0.41198628875607424,206,1,1,0,TRUE,205
BRD-A45333398,periplocymarin,1,0.41161956613309714,0.41161956613309714,0.41161956613309714,0.41161956613309714,207,1,1,0,TRUE,206
BRD-K55844427,BRD-K55844427,1,0.4113801281319067,0.4113801281319067,0.4113801281319067,0.4113801281319067,208,1,1,0,TRUE,207
BRD-K83194053,BRD-K83194053,1,0.41046880386601026,0.41046880386601026,0.41046880386601026,0.41046880386601026,209,1,1,0,TRUE,208
BRD-K42489623,BRD-K42489623,1,0.40865017759722977,0.40865017759722977,0.40865017759722977,0.40865017759722977,210,1,1,0,TRUE,209
BRD-K06765193,BRD-K06765193,1,0.4080891297621647,0.4080891297621647,0.4080891297621647,0.4080891297621647,211,1,1,0,TRUE,210
BRD-K81839095,estrone,1,0.4080641051925128,0.4080641051925128,0.4080641051925128,0.4080641051925128,212,1,1,0,TRUE,211
BRD-K37618799,MRS-1220,1,0.407885336553184,0.407885336553184,0.407885336553184,0.407885336553184,213,1,1,0,TRUE,212
BRD-K77547920,BRD-K77547920,1,0.4077747545855902,0.4077747545855902,0.4077747545855902,0.4077747545855902,214,1,1,0,TRUE,213
BRD-K84709232,caffeic-acid,1,0.4074238745663913,0.4074238745663913,0.4074238745663913,0.4074238745663913,215,1,1,0,TRUE,214
BRD-K70161581,BRD-K70161581,1,0.4073968328264554,0.4073968328264554,0.4073968328264554,0.4073968328264554,216,1,1,0,TRUE,215
BRD-K26801045,pipamperone,1,0.4073885407440357,0.4073885407440357,0.4073885407440357,0.4073885407440357,217,1,1,0,TRUE,216
BRD-K74446951,BRD-K74446951,1,0.4042711269865605,0.4042711269865605,0.4042711269865605,0.4042711269865605,218,1,1,0,TRUE,217
BRD-K13559922,BRD-K13559922,1,0.4037625002936793,0.4037625002936793,0.4037625002936793,0.4037625002936793,219,1,1,0,TRUE,218
BRD-K15475572,BRD-K15475572,1,0.4037567826222697,0.4037567826222697,0.4037567826222697,0.4037567826222697,220,1,1,0,TRUE,219
BRD-A18917088,estradiol,1,0.40294966245352504,0.40294966245352504,0.40294966245352504,0.40294966245352504,221,1,1,0,TRUE,220
BRD-K57962577,BRD-K57962577,1,0.4028759180293692,0.4028759180293692,0.4028759180293692,0.4028759180293692,222,1,1,0,TRUE,221
BRD-A56020723,CA-074-Me,1,0.4027305521835761,0.4027305521835761,0.4027305521835761,0.4027305521835761,223,1,1,0,TRUE,222
BRD-A86109770,guggulsterone,1,0.4019983691217188,0.4019983691217188,0.4019983691217188,0.4019983691217188,224,1,1,0,TRUE,223
BRD-A67709388,antimycin-a,1,0.40132116804937334,0.40132116804937334,0.40132116804937334,0.40132116804937334,225,1,1,0,TRUE,224
BRD-K21374126,BRD-K21374126,1,0.401039965816403,0.401039965816403,0.401039965816403,0.401039965816403,226,1,1,0,TRUE,225
BRD-A52326238,isogedunin,1,0.4004975448624407,0.4004975448624407,0.4004975448624407,0.4004975448624407,227,1,1,0,TRUE,226
BRD-K12411950,BRD-K12411950,1,0.400213725130371,0.400213725130371,0.400213725130371,0.400213725130371,228,1,1,0,TRUE,227
BRD-A72180425,K784-3188,1,0.39955331841491737,0.39955331841491737,0.39955331841491737,0.39955331841491737,229,1,1,0,TRUE,228
BRD-K09661167,BRD-K09661167,1,0.3994522425965067,0.3994522425965067,0.3994522425965067,0.3994522425965067,230,1,1,0,TRUE,229
BRD-K02598395,BRD-K02598395,1,0.39929056957184805,0.39929056957184805,0.39929056957184805,0.39929056957184805,231,1,1,0,TRUE,230
BRD-K67941506,BRD-K67941506,1,0.39908496855063985,0.39908496855063985,0.39908496855063985,0.39908496855063985,232,1,1,0,TRUE,231
BRD-K36333904,BRD-K36333904,1,0.3990474728146275,0.3990474728146275,0.3990474728146275,0.3990474728146275,233,1,1,0,TRUE,232
BRD-A22152765,tridihexethyl,1,0.3989252579362448,0.3989252579362448,0.3989252579362448,0.3989252579362448,234,1,1,0,TRUE,233
BRD-K65417056,meprylcaine,1,0.39868624064337976,0.39868624064337976,0.39868624064337976,0.39868624064337976,235,1,1,0,TRUE,234
BRD-K18812295,chrysenequinone,1,0.39798797889583204,0.39798797889583204,0.39798797889583204,0.39798797889583204,236,1,1,0,TRUE,235
BRD-K71823332,epothilone-a,1,0.39675246093399885,0.39675246093399885,0.39675246093399885,0.39675246093399885,237,1,1,0,TRUE,236
BRD-K33425534,exemestane,1,0.396519281078179,0.396519281078179,0.396519281078179,0.396519281078179,238,1,1,0,TRUE,237
BRD-K88899793,BRD-K88899793,1,0.3958004994718495,0.3958004994718495,0.3958004994718495,0.3958004994718495,239,1,1,0,TRUE,238
BRD-K06980535,promazine,1,0.39573668316912647,0.39573668316912647,0.39573668316912647,0.39573668316912647,240,1,1,0,TRUE,239
BRD-A54632525,BRD-A54632525,1,0.3948209669611534,0.3948209669611534,0.3948209669611534,0.3948209669611534,241,1,1,0,TRUE,240
BRD-K91671201,BRD-K91671201,1,0.3935814241189624,0.3935814241189624,0.3935814241189624,0.3935814241189624,242,1,1,0,TRUE,241
BRD-K18711687,BRD-K18711687,1,0.3934915840687664,0.3934915840687664,0.3934915840687664,0.3934915840687664,243,1,1,0,TRUE,242
BRD-K83872150,Broad-Sai-370,1,0.39343239855500045,0.39343239855500045,0.39343239855500045,0.39343239855500045,244,1,1,0,TRUE,243
BRD-K07996107,harpagoside,1,0.3932551023723808,0.3932551023723808,0.3932551023723808,0.3932551023723808,245,1,1,0,TRUE,244
BRD-A21723284,naltriben,1,0.3931114738852875,0.3931114738852875,0.3931114738852875,0.3931114738852875,246,1,1,0,TRUE,245
BRD-K72429558,BRD-K72429558,1,0.3927656517133791,0.3927656517133791,0.3927656517133791,0.3927656517133791,247,1,1,0,TRUE,246
BRD-A42423104,benproperine,1,0.39259844582305325,0.39259844582305325,0.39259844582305325,0.39259844582305325,248,1,1,0,TRUE,247
BRD-K74305673,IKK-2-inhibitor-V,1,0.3922844067631205,0.3922844067631205,0.3922844067631205,0.3922844067631205,249,1,1,0,TRUE,248
BRD-K95807833,KU-C104139,1,0.3921784348067967,0.3921784348067967,0.3921784348067967,0.3921784348067967,250,1,1,0,TRUE,249
BRD-K34495954,BRD-K34495954,1,0.3905822961015618,0.3905822961015618,0.3905822961015618,0.3905822961015618,251,1,1,0,TRUE,250
BRD-K26997899,D-64131,1,0.38994940556672947,0.38994940556672947,0.38994940556672947,0.38994940556672947,252,1,1,0,TRUE,251
BRD-K45044657,BRD-K45044657,1,0.38908915977614245,0.38908915977614245,0.38908915977614245,0.38908915977614245,253,1,1,0,TRUE,252
BRD-K29582115,ziprasidone,1,0.3887629062142389,0.3887629062142389,0.3887629062142389,0.3887629062142389,254,1,1,0,TRUE,253
BRD-K71265179,BRD-K71265179,1,0.38842032136427795,0.38842032136427795,0.38842032136427795,0.38842032136427795,255,1,1,0,TRUE,254
BRD-K95498999,SA-1472542,1,0.3881465278700966,0.3881465278700966,0.3881465278700966,0.3881465278700966,256,1,1,0,TRUE,255
BRD-K76999748,BRD-K76999748,1,0.3867499133449803,0.3867499133449803,0.3867499133449803,0.3867499133449803,257,1,1,0,TRUE,256
BRD-K67013324,luzindole,1,0.38656479920033227,0.38656479920033227,0.38656479920033227,0.38656479920033227,258,1,1,0,TRUE,257
BRD-K59429476,PSH-021,1,0.3859468357672818,0.3859468357672818,0.3859468357672818,0.3859468357672818,259,1,1,0,TRUE,258
BRD-K22052171,BRD-K22052171,1,0.38575594151185577,0.38575594151185577,0.38575594151185577,0.38575594151185577,260,1,1,0,TRUE,259
BRD-A31575449,CGP-20712,1,0.3855786248977266,0.3855786248977266,0.3855786248977266,0.3855786248977266,261,1,1,0,TRUE,260
BRD-A83326220,brazilin,1,0.38555525966028614,0.38555525966028614,0.38555525966028614,0.38555525966028614,262,1,1,0,TRUE,261
BRD-K49712247,BRD-K49712247,1,0.3854455284365698,0.3854455284365698,0.3854455284365698,0.3854455284365698,263,1,1,0,TRUE,262
BRD-A68281735,REV-5901,1,0.38516768511715527,0.38516768511715527,0.38516768511715527,0.38516768511715527,264,1,1,0,TRUE,263
BRD-K07259155,BRD-K07259155,1,0.38431142287025455,0.38431142287025455,0.38431142287025455,0.38431142287025455,265,1,1,0,TRUE,264
BRD-K51318897,fenbendazole,1,0.38426038499683646,0.38426038499683646,0.38426038499683646,0.38426038499683646,266,1,1,0,TRUE,265
BRD-K30064966,BRD-K30064966,1,0.3842524464259384,0.3842524464259384,0.3842524464259384,0.3842524464259384,267,1,1,0,TRUE,266
BRD-K07023879,BRD-K07023879,1,0.3842341788425697,0.3842341788425697,0.3842341788425697,0.3842341788425697,268,1,1,0,TRUE,267
BRD-A01999384,BRD-A01999384,1,0.38399887846297975,0.38399887846297975,0.38399887846297975,0.38399887846297975,269,1,1,0,TRUE,268
BRD-A94413429,NTNCB,1,0.38344719242206,0.38344719242206,0.38344719242206,0.38344719242206,270,1,1,0,TRUE,269
BRD-K70918941,BRD-K70918941,1,0.3830284965462877,0.3830284965462877,0.3830284965462877,0.3830284965462877,271,1,1,0,TRUE,270
BRD-K87125912,BRD-K87125912,1,0.3823085430417874,0.3823085430417874,0.3823085430417874,0.3823085430417874,272,1,1,0,TRUE,271
BRD-K29313308,HDAC3-selective,1,0.38208178877345195,0.38208178877345195,0.38208178877345195,0.38208178877345195,273,1,1,0,TRUE,272
BRD-A37837077,cyclazosin,1,0.38088657629117206,0.38088657629117206,0.38088657629117206,0.38088657629117206,274,1,1,0,TRUE,273
BRD-K93441486,diphemanil,1,0.3804852534750265,0.3804852534750265,0.3804852534750265,0.3804852534750265,275,1,1,0,TRUE,274
BRD-K95309561,dienestrol,1,0.3796926027822993,0.3796926027822993,0.3796926027822993,0.3796926027822993,276,1,1,0,TRUE,275
BRD-K78659596,ixazomib,1,0.3795852839792204,0.3795852839792204,0.3795852839792204,0.3795852839792204,277,1,1,0,TRUE,276
BRD-A49680073,cucurbitacin-i,1,0.3794864971044881,0.3794864971044881,0.3794864971044881,0.3794864971044881,278,1,1,0,TRUE,277
BRD-K55715339,BRD-K55715339,1,0.3790857333825561,0.3790857333825561,0.3790857333825561,0.3790857333825561,279,1,1,0,TRUE,278
BRD-K60067222,BRD-K60067222,1,0.37856905720581513,0.37856905720581513,0.37856905720581513,0.37856905720581513,280,1,1,0,TRUE,279
BRD-A11776908,enilconazole,1,0.37783646419485584,0.37783646419485584,0.37783646419485584,0.37783646419485584,281,1,1,0,TRUE,280
BRD-K11451237,proscillaridin-a,1,0.3768405509131969,0.3768405509131969,0.3768405509131969,0.3768405509131969,282,1,1,0,TRUE,281
BRD-K59633395,BRD-K59633395,1,0.3768019065825604,0.3768019065825604,0.3768019065825604,0.3768019065825604,283,1,1,0,TRUE,282
BRD-A98175426,betaescin,1,0.3763855226920416,0.3763855226920416,0.3763855226920416,0.3763855226920416,284,1,1,0,TRUE,283
BRD-K71696703,triflusal,1,0.3759384892322209,0.3759384892322209,0.3759384892322209,0.3759384892322209,285,1,1,0,TRUE,284
BRD-K18779551,bifemelane,1,0.37428366865231827,0.37428366865231827,0.37428366865231827,0.37428366865231827,286,1,1,0,TRUE,285
BRD-K18910433,estradiol,1,0.3737828442730555,0.3737828442730555,0.3737828442730555,0.3737828442730555,287,1,1,0,TRUE,286
BRD-K98548675,parthenolide,1,0.3734004085233165,0.3734004085233165,0.3734004085233165,0.3734004085233165,288,1,1,0,TRUE,287
BRD-K35960502,niclosamide,1,0.37310236585485423,0.37310236585485423,0.37310236585485423,0.37310236585485423,289,1,1,0,TRUE,288
BRD-K70697816,BRD-K70697816,1,0.37292246139508434,0.37292246139508434,0.37292246139508434,0.37292246139508434,290,1,1,0,TRUE,289
BRD-K30618791,docetaxel,1,0.3713778977583102,0.3713778977583102,0.3713778977583102,0.3713778977583102,291,1,1,0,TRUE,290
BRD-A06664848,BRD-A06664848,1,0.37134904481640435,0.37134904481640435,0.37134904481640435,0.37134904481640435,292,1,1,0,TRUE,291
BRD-K30849099,MW-STK33-2A,1,0.3705772979485523,0.3705772979485523,0.3705772979485523,0.3705772979485523,294,1,1,0,TRUE,292
BRD-K26241953,piceatannol,1,0.3702538470638921,0.3702538470638921,0.3702538470638921,0.3702538470638921,295,1,1,0,TRUE,293
BRD-K98710661,BRD-K98710661,1,0.3688094681471876,0.3688094681471876,0.3688094681471876,0.3688094681471876,296,1,1,0,TRUE,294
BRD-K33583600,isoliquiritigenin,1,0.36818492036418016,0.36818492036418016,0.36818492036418016,0.36818492036418016,297,1,1,0,TRUE,295
BRD-K95482240,BRD-K95482240,1,0.36803759694657423,0.36803759694657423,0.36803759694657423,0.36803759694657423,298,1,1,0,TRUE,296
BRD-K60184833,tyrphostin-AG-99,1,0.36748475871455744,0.36748475871455744,0.36748475871455744,0.36748475871455744,299,1,1,0,TRUE,297
BRD-K86048057,BRD-K86048057,1,0.3667402948377858,0.3667402948377858,0.3667402948377858,0.3667402948377858,300,1,1,0,TRUE,298
BRD-K55722623,BRD-K55722623,1,0.3663401564435823,0.3663401564435823,0.3663401564435823,0.3663401564435823,301,1,1,0,TRUE,299
BRD-A95445494,maackiain,1,0.36589265714412067,0.36589265714412067,0.36589265714412067,0.36589265714412067,302,1,1,0,TRUE,300
BRD-K36490574,BRD-K36490574,1,0.3657162674049844,0.3657162674049844,0.3657162674049844,0.3657162674049844,303,1,1,0,TRUE,301
BRD-K08448573,BRD-K08448573,1,0.3651168752185475,0.3651168752185475,0.3651168752185475,0.3651168752185475,304,1,1,0,TRUE,302
BRD-K24468827,BRD-K24468827,1,0.3644971160369289,0.3644971160369289,0.3644971160369289,0.3644971160369289,305,1,1,0,TRUE,303
BRD-K00259736,colchicine,1,0.3644465583927703,0.3644465583927703,0.3644465583927703,0.3644465583927703,306,1,1,0,TRUE,304
BRD-K47709646,BRD-K47709646,1,0.3631261807823135,0.3631261807823135,0.3631261807823135,0.3631261807823135,308,1,1,0,TRUE,305
BRD-K45253154,SD-6-035-A7,1,0.3626550595199928,0.3626550595199928,0.3626550595199928,0.3626550595199928,309,1,1,0,TRUE,306
BRD-A37735495,BRD-A37735495,1,0.3625231496528305,0.3625231496528305,0.3625231496528305,0.3625231496528305,310,1,1,0,TRUE,307
BRD-K86472598,MD-II-051,1,0.36245330525862773,0.36245330525862773,0.36245330525862773,0.36245330525862773,311,1,1,0,TRUE,308
BRD-K83063356,RS-102895,1,0.36221599735672017,0.36221599735672017,0.36221599735672017,0.36221599735672017,312,1,1,0,TRUE,309
BRD-K19735876,BRD-K19735876,1,0.3622116884213081,0.3622116884213081,0.3622116884213081,0.3622116884213081,313,1,1,0,TRUE,310
BRD-K50360938,BRD-K50360938,1,0.3621445470683601,0.3621445470683601,0.3621445470683601,0.3621445470683601,314,1,1,0,TRUE,311
BRD-K27597389,BRD-K27597389,1,0.36211441250446263,0.36211441250446263,0.36211441250446263,0.36211441250446263,315,1,1,0,TRUE,312
BRD-K89814851,BRD-K89814851,1,0.3616380781979606,0.3616380781979606,0.3616380781979606,0.3616380781979606,316,1,1,0,TRUE,313
BRD-K03957451,BRD-K03957451,1,0.36111437143849867,0.36111437143849867,0.36111437143849867,0.36111437143849867,317,1,1,0,TRUE,314
BRD-A41519720,ezetimibe,1,0.3605403567105956,0.3605403567105956,0.3605403567105956,0.3605403567105956,318,1,1,0,TRUE,315
BRD-K96076993,SA-25547,1,0.3603079661642658,0.3603079661642658,0.3603079661642658,0.3603079661642658,319,1,1,0,TRUE,316
BRD-A49581300,BRD-A49581300,1,0.3600583748661911,0.3600583748661911,0.3600583748661911,0.3600583748661911,320,1,1,0,TRUE,317
BRD-K04414442,SB-222200,1,0.3596524553579681,0.3596524553579681,0.3596524553579681,0.3596524553579681,321,1,1,0,TRUE,318
BRD-K41880142,BRD-K41880142,1,0.3595923316100047,0.3595923316100047,0.3595923316100047,0.3595923316100047,322,1,1,0,TRUE,319
BRD-K66381707,BRD-K66381707,1,0.35949217438976894,0.35949217438976894,0.35949217438976894,0.35949217438976894,323,1,1,0,TRUE,320
BRD-K59753975,vindesine,1,0.35876861622319645,0.35876861622319645,0.35876861622319645,0.35876861622319645,324,1,1,0,TRUE,321
BRD-K92232855,BRD-K92232855,1,0.3583935645879502,0.3583935645879502,0.3583935645879502,0.3583935645879502,325,1,1,0,TRUE,322
BRD-K52075715,oxibendazole,1,0.35838931437362354,0.35838931437362354,0.35838931437362354,0.35838931437362354,326,1,1,0,TRUE,323
BRD-K87483782,KUC103893N,1,0.3583707382312076,0.3583707382312076,0.3583707382312076,0.3583707382312076,327,1,1,0,TRUE,324
BRD-K09460252,BRD-K09460252,1,0.35773850523884565,0.35773850523884565,0.35773850523884565,0.35773850523884565,328,1,1,0,TRUE,325
BRD-A81402010,KU-C103443N,1,0.35747632050672273,0.35747632050672273,0.35747632050672273,0.35747632050672273,329,1,1,0,TRUE,326
BRD-K49049886,CGS-15943,1,0.35683800571515156,0.35683800571515156,0.35683800571515156,0.35683800571515156,330,1,1,0,TRUE,327
BRD-K42419294,BRD-K42419294,1,0.35675260567824063,0.35675260567824063,0.35675260567824063,0.35675260567824063,331,1,1,0,TRUE,328
BRD-K00203625,BRD-K00203625,1,0.3565747985502649,0.3565747985502649,0.3565747985502649,0.3565747985502649,332,1,1,0,TRUE,329
BRD-K85236313,BRD-K85236313,1,0.35650352444177347,0.35650352444177347,0.35650352444177347,0.35650352444177347,333,1,1,0,TRUE,330
BRD-A23226398,estradiol,1,0.3564858726517288,0.3564858726517288,0.3564858726517288,0.3564858726517288,334,1,1,0,TRUE,331
BRD-K65242613,BRD-K65242613,1,0.35631808260163983,0.35631808260163983,0.35631808260163983,0.35631808260163983,335,1,1,0,TRUE,332
BRD-K32480606,"3,6-dimethoxyflavone",1,0.3562625221797972,0.3562625221797972,0.3562625221797972,0.3562625221797972,336,1,1,0,TRUE,333
BRD-K42743267,BRD-K42743267,1,0.3558334726244847,0.3558334726244847,0.3558334726244847,0.3558334726244847,337,1,1,0,TRUE,334
BRD-K67258146,BRD-K67258146,1,0.35469497474853007,0.35469497474853007,0.35469497474853007,0.35469497474853007,338,1,1,0,TRUE,335
BRD-K03406345,azacitidine,1,0.35452820797918405,0.35452820797918405,0.35452820797918405,0.35452820797918405,339,1,1,0,TRUE,336
BRD-K16618170,BRD-K16618170,1,0.3541801741545598,0.3541801741545598,0.3541801741545598,0.3541801741545598,340,1,1,0,TRUE,337
BRD-K66792149,quinoclamine,1,0.35415594737549216,0.35415594737549216,0.35415594737549216,0.35415594737549216,341,1,1,0,TRUE,338
BRD-K54636101,BRD-K54636101,1,0.3541524765108791,0.3541524765108791,0.3541524765108791,0.3541524765108791,342,1,1,0,TRUE,339
BRD-K84595254,strophanthidin,1,0.3540829459884137,0.3540829459884137,0.3540829459884137,0.3540829459884137,343,1,1,0,TRUE,340
BRD-K17415526,tyrphostin-AG-835,1,0.35375151781383385,0.35375151781383385,0.35375151781383385,0.35375151781383385,344,1,1,0,TRUE,341
BRD-K39829853,BRD-K39829853,1,0.3535318544631811,0.3535318544631811,0.3535318544631811,0.3535318544631811,345,1,1,0,TRUE,342
BRD-K17306061,aprepitant,1,0.3534071570398729,0.3534071570398729,0.3534071570398729,0.3534071570398729,346,1,1,0,TRUE,343
BRD-K82036761,sertraline,1,0.3523500975004534,0.3523500975004534,0.3523500975004534,0.3523500975004534,347,1,1,0,TRUE,344
BRD-A26777759,VU-0447127-2,1,0.35203976489925515,0.35203976489925515,0.35203976489925515,0.35203976489925515,348,1,1,0,TRUE,345
BRD-K08999871,pipemidic-acid,1,0.3517023467919575,0.3517023467919575,0.3517023467919575,0.3517023467919575,349,1,1,0,TRUE,346
BRD-A72703248,SKF-96365,1,0.35155054438216293,0.35155054438216293,0.35155054438216293,0.35155054438216293,350,1,1,0,TRUE,347
BRD-K93459841,SA-427137,1,0.3513974391203414,0.3513974391203414,0.3513974391203414,0.3513974391203414,351,1,1,0,TRUE,348
BRD-K57926513,tyrphostin-AG-1295,1,0.3512745586661957,0.3512745586661957,0.3512745586661957,0.3512745586661957,352,1,1,0,TRUE,349
BRD-K05677905,BRD-K05677905,1,0.3502670448900671,0.3502670448900671,0.3502670448900671,0.3502670448900671,353,1,1,0,TRUE,350
BRD-K00028814,BRD-K00028814,1,0.35014726329472784,0.35014726329472784,0.35014726329472784,0.35014726329472784,354,1,1,0,TRUE,351
BRD-K58846134,BRD-K58846134,1,0.35011518414033804,0.35011518414033804,0.35011518414033804,0.35011518414033804,355,1,1,0,TRUE,352
BRD-K67774729,BRD-K67774729,1,0.34982040916745216,0.34982040916745216,0.34982040916745216,0.34982040916745216,356,1,1,0,TRUE,353
BRD-K82768082,BRD-K82768082,1,0.3497385966054708,0.3497385966054708,0.3497385966054708,0.3497385966054708,357,1,1,0,TRUE,354
BRD-K04534322,BRD-K04534322,1,0.34948893240983775,0.34948893240983775,0.34948893240983775,0.34948893240983775,358,1,1,0,TRUE,355
BRD-K98427832,BRD-K98427832,1,0.34935898217030453,0.34935898217030453,0.34935898217030453,0.34935898217030453,359,1,1,0,TRUE,356
BRD-K28168037,fenretinide,1,0.34927262621347455,0.34927262621347455,0.34927262621347455,0.34927262621347455,360,1,1,0,TRUE,357
BRD-A13964793,BRD-A13964793,1,0.3488276180028209,0.3488276180028209,0.3488276180028209,0.3488276180028209,361,1,1,0,TRUE,358
BRD-K39232234,KU-C104123,1,0.3488081486530458,0.3488081486530458,0.3488081486530458,0.3488081486530458,362,1,1,0,TRUE,359
BRD-K47512679,BRD-K47512679,1,0.3488003765489049,0.3488003765489049,0.3488003765489049,0.3488003765489049,363,1,1,0,TRUE,360
